thermal_source_id,latitude,longitude,mean_frp,max_frp,total_detections,active_days,persistence_score,recent_activity_rate,previous_23d_activity_rate,activity_change,recent_activity_status,activity_surge,strong_activity_surge,newly_emerging,high_recent_intensity,low_persistence,established_source,anomaly_score,anomaly_status,label,label_confidence,classification,classification_confidence,classification_source,confidence_type,industrial_context_score,classification_risk,anomaly_risk,industrial_risk,thermal_intensity_risk,risk_score,risk_band,sentinel_id,mgrs_tile,scene_date,cloud_cover,date_difference_days,evidence_available,evidence_quality,satellite_image_path,satellite_evidence_status
3254,18.78079,79.83609,4.14,4.14,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,39.90361445783133,12.99,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLF_20260606T100020,T44QLF,2026-06-06,3.75,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLF_20260606T100020.jpg,AVAILABLE
3255,18.80827,78.27249,5.66,5.82,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,56.09638554216868,18.41,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QKF_20260606T100718,T44QKF,2026-06-06,8.39,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QKF_20260606T100718.jpg,AVAILABLE
3256,18.87008,79.1183,2.83,2.83,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,27.27710843373494,11.09,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLF_20260606T100020,T44QLF,2026-06-06,3.75,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLF_20260606T100020.jpg,AVAILABLE
3257,18.91467,82.74998,3.7,3.7,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,35.66265060240964,12.35,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QPF_20260605T100518,T44QPF,2026-06-05,14.62,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QPF_20260605T100518.jpg,AVAILABLE
3258,18.93202,79.8342,5.46,8.51,2,2,1.11,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,82.02409638554217,19.3,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLF_20260606T100020,T44QLF,2026-06-06,3.75,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLF_20260606T100020.jpg,AVAILABLE
3259,18.95011,78.9384,4.255000000000001,4.4,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,42.40963855421687,13.36,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QKF_20260606T100718,T44QKF,2026-06-06,8.39,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QKF_20260606T100718.jpg,AVAILABLE
3260,18.96444,82.79595,2.55,2.55,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,24.578313253012045,10.69,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QPF_20260605T100518,T44QPF,2026-06-05,14.62,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QPF_20260605T100518.jpg,AVAILABLE
3261,18.96606,79.51984,2.82,2.82,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,20,20,0,20,27.180722891566266,15.08,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLF_20260606T100020,T44QLF,2026-06-06,3.75,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLF_20260606T100020.jpg,AVAILABLE
3262,18.98607,83.16969,3.15,3.15,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,30.361445783132528,11.55,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518,T44QQG,2026-06-05,2.68,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518.jpg,AVAILABLE
3263,19.00526,78.94991,4.88,4.88,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,47.03614457831325,14.06,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QKG_20260606T100718,T44QKG,2026-06-06,8.33,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QKG_20260606T100718.jpg,AVAILABLE
3264,19.00993,79.10157,4.03,4.03,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,38.84337349397591,12.83,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718,T44QLG,2026-06-06,11.91,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718.jpg,AVAILABLE
3265,19.03412,79.84698,3.2125,5.5,4,2,1.11,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,53.01204819277109,14.95,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718,T44QLG,2026-06-06,11.91,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718.jpg,AVAILABLE
3266,19.06287,79.05546,6.55,6.55,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,63.13253012048192,16.47,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QKG_20260606T100718,T44QKG,2026-06-06,8.33,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QKG_20260606T100718.jpg,AVAILABLE
3267,19.13126,79.77129,3.305,3.6,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,34.69879518072289,12.2,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718,T44QLG,2026-06-06,11.91,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718.jpg,AVAILABLE
3268,19.1613,82.18896,6.59,6.59,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,30,20,0,30,63.51807228915662,22.53,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QPG_20260605T100518,T44QPG,2026-06-05,8.35,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QPG_20260605T100518.jpg,AVAILABLE
3269,19.16599,82.61731,4.01,4.01,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,38.65060240963855,12.8,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QPG_20260605T100518,T44QPG,2026-06-05,8.35,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QPG_20260605T100518.jpg,AVAILABLE
3270,19.17476,79.84569,3.09,3.09,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,29.783132530120483,11.47,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718,T44QLG,2026-06-06,11.91,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718.jpg,AVAILABLE
3271,19.20919,79.69441,1.05,1.05,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,10.120481927710845,8.52,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718,T44QLG,2026-06-06,11.91,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718.jpg,AVAILABLE
3272,19.20934,79.66851,2.04,2.04,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,19.66265060240964,9.95,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718,T44QLG,2026-06-06,11.91,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718.jpg,AVAILABLE
3273,19.21079,83.3866,3.075,3.29,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,31.710843373493976,14.76,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518,T44QQG,2026-06-05,2.68,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518.jpg,AVAILABLE
3274,19.21656,79.72971,1.66,1.66,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,16.0,9.4,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718,T44QLG,2026-06-06,11.91,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718.jpg,AVAILABLE
3275,19.22107,84.6489,6.9,8.07,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,77.78313253012048,18.67,LOW,S2B_MSIL2A_20260605T044659_N0512_R076_T45QTB_20260605T082808,T45QTB,2026-06-05,5.0,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T45QTB_20260605T082808.jpg,AVAILABLE
3276,19.23766,84.70071,4.875,5.8,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,55.90361445783132,18.39,LOW,S2B_MSIL2A_20260605T044659_N0512_R076_T45QTB_20260605T082808,T45QTB,2026-06-05,5.0,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T45QTB_20260605T082808.jpg,AVAILABLE
3277,19.28474,84.31465,2.71,2.71,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,26.12048192771084,10.92,LOW,S2B_MSIL2A_20260605T044659_N0512_R076_T45QTB_20260605T082808,T45QTB,2026-06-05,5.0,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T45QTB_20260605T082808.jpg,AVAILABLE
3278,19.32482,83.55549,2.41,2.41,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,23.228915662650603,10.48,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518,T44QQG,2026-06-05,2.68,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518.jpg,AVAILABLE
3279,19.33791,81.90197,7.65,7.65,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,73.73493975903614,18.06,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QNG_20260605T100518,T44QNG,2026-06-05,21.69,0.0,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QNG_20260605T100518.jpg,AVAILABLE
3280,19.39207,81.96175,7.34,7.34,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,70.74698795180723,17.61,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QPG_20260605T100518,T44QPG,2026-06-05,8.35,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QPG_20260605T100518.jpg,AVAILABLE
3281,19.46907,82.35071,2.76,2.76,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,26.602409638554214,10.99,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QPG_20260605T100518,T44QPG,2026-06-05,8.35,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QPG_20260605T100518.jpg,AVAILABLE
3282,19.53005,83.22896,4.36,4.36,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,42.02409638554217,13.3,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518,T44QQG,2026-06-05,2.68,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518.jpg,AVAILABLE
3283,19.57613,80.14494,3.8,4.76,3,2,1.11,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,45.87951807228915,13.88,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QMG_20260606T100718,T44QMG,2026-06-06,22.93,4.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QMG_20260606T100718.jpg,AVAILABLE
3284,19.68384,83.61979,2.25,2.78,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,26.795180722891565,11.02,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518,T44QQG,2026-06-05,2.68,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518.jpg,AVAILABLE
3285,19.71567,82.08368,3.32,3.32,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,32.0,11.8,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QPG_20260605T100518,T44QPG,2026-06-05,8.35,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QPG_20260605T100518.jpg,AVAILABLE
3286,19.77271,83.54828,1.46,1.46,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,14.072289156626503,9.11,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518,T44QQG,2026-06-05,2.68,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QQG_20260605T100518.jpg,AVAILABLE
3287,19.78302,79.67857,2.355,2.77,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,26.69879518072289,11.0,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718,T44QLG,2026-06-06,11.91,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLG_20260606T100718.jpg,AVAILABLE
3288,19.87719,80.59032,3.45,3.45,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,33.25301204819277,11.99,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QMG_20260606T100718,T44QMG,2026-06-06,22.93,1.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QMG_20260606T100718.jpg,AVAILABLE
3289,19.92076,82.11756,3.91,3.91,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,37.68674698795181,12.65,LOW,S2C_MSIL2A_20260603T045701_N0512_R119_T44QPH_20260603T100112,T44QPH,2026-06-03,0.2,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPH_20260603T100112.jpg,AVAILABLE
3290,19.95689,80.57569,7.8825,10.63,4,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,True,True,False,30.0,WATCH,Agricultural Burning,MEDIUM,Agricultural Burning,99.67,Random Forest v1,Random Forest probability,0,35,20,0,100.0,33.25,MODERATE,S2C_MSIL2A_20260606T050651_N0512_R019_T44QMH_20260606T100718,T44QMH,2026-06-06,6.17,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QMH_20260606T100718.jpg,AVAILABLE
3291,20.03535,79.50189,2.55,2.55,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,24.578313253012045,13.69,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QLH_20260606T100718,T44QLH,2026-06-06,11.08,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QLH_20260606T100718.jpg,AVAILABLE
3292,20.07304,80.55592,1.97,1.97,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,18.98795180722892,9.85,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QMH_20260606T100718,T44QMH,2026-06-06,6.17,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QMH_20260606T100718.jpg,AVAILABLE
3293,20.14693,80.48811,1.38,1.38,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,13.301204819277109,9.0,LOW,S2C_MSIL2A_20260606T050651_N0512_R019_T44QMH_20260606T100718,T44QMH,2026-06-06,6.17,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QMH_20260606T100718.jpg,AVAILABLE
3294,20.14795,78.97971,1.76,1.76,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,28,20,0,28,16.963855421686745,15.14,LOW,S2B_MSIL2A_20260604T051649_N0512_R062_T44QKH_20260604T090048,T44QKH,2026-06-04,8.43,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260604T051649_N0512_R062_T44QKH_20260604T090048.jpg,AVAILABLE
3295,20.25124,81.24919,4.39,4.39,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,42.31325301204819,13.35,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QNH_20260605T100518,T44QNH,2026-06-05,25.34,0.0,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QNH_20260605T100518.jpg,AVAILABLE
3296,20.27689,81.94506,2.48,2.48,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,23.903614457831328,10.59,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QNH_20260605T100518,T44QNH,2026-06-05,25.34,0.0,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QNH_20260605T100518.jpg,AVAILABLE
3297,20.29486,81.94101,3.88,3.88,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,37.39759036144578,12.61,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QNH_20260605T100518,T44QNH,2026-06-05,25.34,0.0,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QNH_20260605T100518.jpg,AVAILABLE
3298,20.37321,81.76153,3.64,3.64,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,35.08433734939759,12.26,LOW,S2A_MSIL2A_20260605T050231_N0512_R119_T44QNH_20260605T100518,T44QNH,2026-06-05,25.34,0.0,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QNH_20260605T100518.jpg,AVAILABLE
